날짜,PM10_MIN,PM10_MAX,PM10_AVG
2014-05-15,32.0,76.0,52.9
2014-05-16,18.0,86.0,56.2
2014-05-17,23.0,93.0,60.3
2014-05-18,29.0,75.0,52.7
2014-05-19,40.0,91.0,61.3
2014-05-20,46.0,102.0,74.9
2014-05-21,30.0,91.0,59.8
2014-05-22,25.0,98.0,52.8
2014-05-23,29.0,132.0,73.4
2014-05-24,46.0,106.0,67.6
2014-05-25,0.0,90.0,48.6
2014-05-26,0.0,179.0,88.8
2014-05-27,112.0,224.0,169.3
2014-05-28,147.0,237.0,184.4
2014-05-29,51.0,235.0,135.7
2014-05-30,53.0,132.0,78.9
2014-05-31,71.0,231.0,116.8
2014-06-01,71.0,122.0,92.7
2014-06-02,29.0,118.0,85.0
2014-06-03,5.0,81.0,25.6
2014-06-04,1.0,47.0,20.8
2014-06-05,0.0,31.0,18.4
2014-06-06,10.0,57.0,28.2
2014-06-07,12.0,68.0,36.8
2014-06-08,10.0,46.0,32.4
2014-06-09,22.0,74.0,41.7
2014-06-10,9.0,69.0,35.3
2014-06-11,2.0,45.0,21.4
2014-06-12,6.0,58.0,28.1
2014-06-13,30.0,83.0,52.8
2014-06-14,26.0,68.0,41.2
2014-06-15,22.0,61.0,42.3
2014-06-16,21.0,56.0,39.4
2014-06-17,36.0,137.0,77.3
2014-06-18,9.0,129.0,60.2
2014-06-19,26.0,113.0,49.9
2014-06-20,26.0,70.0,51.8
2014-06-21,0.0,57.0,22.8
2014-06-22,0.0,37.0,22.1
2014-06-23,2.0,58.0,34.4
2014-06-24,11.0,67.0,36.9
2014-06-25,31.0,85.0,51.8
2014-06-26,26.0,68.0,45.3
2014-06-27,12.0,61.0,34.5
2014-06-28,25.0,53.0,38.0
2014-06-29,12.0,49.0,33.2
2014-06-30,7.0,59.0,37.0
2014-07-01,21.0,74.0,43.8
2014-07-02,1.0,177.0,77.6
2014-07-03,1.0,43.0,22.0
2014-07-04,0.0,44.0,18.1
2014-07-05,12.0,61.0,32.2
2014-07-06,5.0,54.0,26.4
2014-07-07,11.0,88.0,37.5
2014-07-08,12.0,50.0,29.3
2014-07-09,0.0,41.0,21.6
2014-07-10,0.0,80.0,33.9
2014-07-11,23.0,97.0,62.8
2014-07-12,36.0,148.0,77.3
2014-07-13,37.0,87.0,55.9
2014-07-14,59.0,117.0,81.0
2014-07-15,59.0,133.0,90.9
2014-07-16,14.0,121.0,51.4
2014-07-17,0.0,38.0,22.1
2014-07-18,0.0,33.0,16.0
2014-07-19,24.0,85.0,46.0
2014-07-20,32.0,118.0,58.1
2014-07-21,5.0,77.0,51.7
2014-07-22,5.0,34.0,19.4
2014-07-23,0.0,36.0,19.0
2014-07-24,0.0,28.0,11.8
2014-07-25,0.0,45.0,16.6
2014-07-26,0.0,95.0,36.0
2014-07-27,31.0,107.0,81.4
2014-07-28,28.0,120.0,60.6
2014-07-29,2.0,130.0,40.2
2014-07-30,13.0,53.0,27.5
2014-07-31,0.0,52.0,26.6
2014-08-01,2.0,30.0,16.7
2014-08-02,0.0,27.0,13.7
2014-08-03,0.0,26.0,9.4
2014-08-04,0.0,31.0,11.1
2014-08-05,7.0,115.0,50.4
2014-08-06,9.0,110.0,44.0
2014-08-07,23.0,68.0,44.4
2014-08-08,2.0,59.0,22.1
2014-08-09,4.0,39.0,20.2
2014-08-10,0.0,30.0,10.4
2014-08-11,1.0,53.0,26.2
2014-08-12,26.0,116.0,60.6
2014-08-13,18.0,140.0,70.3
2014-08-14,15.0,57.0,29.0
2014-08-15,13.0,108.0,33.1
2014-08-16,19.0,66.0,39.6
2014-08-17,0.0,62.0,31.0
2014-08-18,2.0,26.0,15.8
2014-08-19,0.0,48.0,20.8
2014-08-20,16.0,70.0,35.5
2014-08-21,0.0,75.0,16.8
2014-08-22,11.0,136.0,72.9
2014-08-23,38.0,117.0,79.0
2014-08-24,35.0,74.0,56.3
2014-08-25,28.0,105.0,51.0
2014-08-26,0.0,32.0,11.1
2014-08-27,0.0,24.0,9.5
2014-08-28,2.0,44.0,18.2
2014-08-29,8.0,43.0,26.1
2014-08-30,1.0,50.0,18.9
2014-08-31,9.0,50.0,24.9
2014-09-01,8.0,54.0,31.0
2014-09-02,7.0,41.0,18.9
2014-09-03,0.0,18.0,5.0
2014-09-04,0.0,39.0,16.3
2014-09-05,8.0,43.0,27.3
2014-09-06,16.0,46.0,32.9
2014-09-07,30.0,64.0,45.4
2014-09-08,15.0,74.0,48.7
2014-09-09,5.0,143.0,62.0
2014-09-10,13.0,40.0,26.8
2014-09-11,19.0,48.0,34.7
2014-09-12,22.0,53.0,36.0
2014-09-13,2.0,47.0,20.0
2014-09-14,0.0,35.0,14.9
2014-09-15,22.0,56.0,37.3
2014-09-16,22.0,52.0,34.9
2014-09-17,28.0,67.0,49.1
2014-09-18,5.0,46.0,22.8
2014-09-19,10.0,51.0,29.1
2014-09-20,6.0,61.0,30.9
2014-09-21,15.0,55.0,31.1
2014-09-22,8.0,49.0,26.9
2014-09-23,7.0,39.0,21.9
2014-09-24,0.0,31.0,15.7
2014-09-25,0.0,63.0,22.6
2014-09-26,0.0,63.0,27.2
2014-09-27,14.0,48.0,31.6
2014-09-28,20.0,66.0,41.0
2014-09-29,9.0,68.0,41.9
2014-09-30,0.0,66.0,21.3
2014-10-01,1.0,56.0,24.8
2014-10-02,10.0,50.0,31.5
2014-10-03,4.0,35.0,23.1
2014-10-04,7.0,37.0,19.6
2014-10-05,4.0,32.0,16.8
2014-10-06,0.0,37.0,18.9
2014-10-07,13.0,58.0,32.4
2014-10-08,14.0,79.0,36.1
2014-10-09,21.0,60.0,43.3
2014-10-10,8.0,72.0,40.9
2014-10-11,13.0,44.0,28.2
2014-10-12,12.0,48.0,31.1
2014-10-13,4.0,80.0,24.1
2014-10-14,1.0,50.0,25.1
2014-10-15,13.0,60.0,33.1
2014-10-16,16.0,78.0,38.7
2014-10-17,11.0,70.0,32.8
2014-10-18,16.0,85.0,40.0
2014-10-19,36.0,89.0,55.7
2014-10-20,8.0,78.0,26.6
2014-10-21,0.0,41.0,12.2
2014-10-22,1.0,30.0,15.1
2014-10-23,7.0,71.0,30.9
2014-10-24,22.0,56.0,41.3
2014-10-25,28.0,72.0,48.0
2014-10-26,11.0,57.0,34.7
2014-10-27,22.0,84.0,45.2
2014-10-28,45.0,84.0,60.4
2014-10-29,40.0,83.0,57.6
2014-10-30,37.0,96.0,62.3
2014-10-31,0.0,100.0,45.0
2014-11-01,11.0,81.0,38.2
2014-11-02,18.0,156.0,57.8
2014-11-03,12.0,61.0,39.5
2014-11-04,9.0,53.0,30.1
2014-11-05,4.0,55.0,29.6
2014-11-06,29.0,88.0,55.7
2014-11-07,28.0,95.0,50.1
2014-11-08,42.0,78.0,58.1
2014-11-09,32.0,86.0,57.1
2014-11-10,31.0,79.0,53.5
2014-11-11,44.0,108.0,66.4
2014-11-12,7.0,96.0,44.1
2014-11-13,11.0,230.0,88.4
2014-11-14,14.0,50.0,30.8
2014-11-15,15.0,110.0,38.1
2014-11-16,16.0,60.0,43.8
2014-11-17,22.0,91.0,38.1
2014-11-18,21.0,53.0,37.4
2014-11-19,31.0,72.0,52.1
2014-11-20,35.0,76.0,60.0
2014-11-21,19.0,85.0,55.8
2014-11-22,11.0,84.0,46.7
2014-11-23,36.0,95.0,63.4
2014-11-24,39.0,115.0,66.8
2014-11-25,8.0,57.0,26.5
2014-11-26,8.0,64.0,28.7
2014-11-27,30.0,59.0,45.1
2014-11-28,0.0,57.0,24.6
2014-11-29,0.0,48.0,18.3
2014-11-30,1.0,35.0,12.9
2014-12-01,2.0,210.0,53.8
2014-12-02,17.0,242.0,102.4
2014-12-03,9.0,59.0,26.6
2014-12-04,14.0,75.0,50.2
2014-12-05,12.0,67.0,33.8
2014-12-06,13.0,70.0,38.0
2014-12-07,32.0,61.0,48.0
2014-12-08,28.0,80.0,44.2
2014-12-09,29.0,86.0,53.9
2014-12-10,15.0,85.0,46.6
2014-12-11,21.0,101.0,51.4
2014-12-12,18.0,81.0,42.2
2014-12-13,12.0,52.0,33.0
2014-12-14,16.0,52.0,35.0
2014-12-15,20.0,71.0,44.9
2014-12-16,8.0,74.0,35.1
2014-12-17,9.0,45.0,24.5
2014-12-18,6.0,67.0,31.3
2014-12-19,22.0,76.0,42.0
2014-12-20,9.0,94.0,32.5
2014-12-21,9.0,34.0,21.0
2014-12-22,0.0,77.0,31.7
2014-12-23,0.0,61.0,40.6
2014-12-24,19.0,150.0,56.0
2014-12-25,15.0,74.0,36.0
2014-12-26,22.0,77.0,41.7
2014-12-27,25.0,77.0,47.3
2014-12-28,37.0,72.0,53.0
2014-12-29,44.0,213.0,114.4
2014-12-30,33.0,233.0,113.7
2014-12-31,13.0,127.0,44.6
2015-01-01,23.0,174.0,78.9
2015-01-02,15.0,82.0,39.2
2015-01-03,13.0,71.0,39.2
2015-01-04,24.0,70.0,44.4
2015-01-05,50.0,113.0,75.3
2015-01-06,8.0,115.0,48.9
2015-01-07,4.0,82.0,43.5
2015-01-08,27.0,85.0,48.6
2015-01-09,27.0,75.0,46.1
2015-01-10,12.0,76.0,38.1
2015-01-11,15.0,78.0,47.6
2015-01-12,26.0,68.0,46.5
2015-01-13,25.0,79.0,49.4
2015-01-14,36.0,117.0,73.4
2015-01-15,41.0,111.0,66.7
2015-01-16,39.0,132.0,88.3
2015-01-17,16.0,94.0,39.5
2015-01-18,1.0,119.0,34.3
2015-01-19,22.0,119.0,66.4
2015-01-20,17.0,80.0,46.4
2015-01-21,33.0,79.0,56.1
2015-01-22,10.0,83.0,44.4
2015-01-23,17.0,96.0,41.1
2015-01-24,15.0,79.0,52.7
2015-01-25,8.0,89.0,56.3
2015-01-26,16.0,83.0,44.0
2015-01-27,23.0,85.0,53.0
2015-01-28,29.0,74.0,46.9
2015-01-29,35.0,89.0,48.2
2015-01-30,20.0,83.0,46.4
2015-01-31,25.0,70.0,45.8
2015-02-01,15.0,55.0,31.4
2015-02-02,20.0,80.0,48.6
2015-02-03,35.0,113.0,59.8
2015-02-04,49.0,137.0,82.7
2015-02-05,51.0,122.0,97.1
2015-02-06,27.0,76.0,55.5
2015-02-07,29.0,66.0,47.0
2015-02-08,40.0,209.0,127.9
2015-02-09,18.0,126.0,48.4
2015-02-10,58.0,162.0,108.7
2015-02-11,43.0,154.0,99.7
2015-02-12,28.0,86.0,47.4
2015-02-13,18.0,59.0,36.0
2015-02-14,36.0,83.0,57.3
2015-02-15,45.0,98.0,76.4
2015-02-16,1.0,95.0,41.3
2015-02-17,11.0,111.0,65.3
2015-02-18,43.0,78.0,61.9
2015-02-19,36.0,86.0,60.7
2015-02-20,24.0,72.0,48.7
2015-02-21,0.0,58.0,24.4
2015-02-22,0.0,973.0,269.8
2015-02-23,201.0,1071.0,629.4
2015-02-24,70.0,199.0,117.4
2015-02-25,30.0,110.0,76.2
2015-02-26,14.0,96.0,38.7
2015-02-27,15.0,51.0,32.4
2015-02-28,25.0,73.0,43.2
2015-03-01,23.0,313.0,105.7
2015-03-02,72.0,128.0,97.2
2015-03-03,11.0,96.0,51.9
2015-03-04,28.0,89.0,52.1
2015-03-05,21.0,62.0,42.1
2015-03-06,27.0,64.0,43.5
2015-03-07,25.0,78.0,47.1
2015-03-08,39.0,133.0,83.9
2015-03-09,34.0,149.0,81.1
2015-03-10,21.0,92.0,43.4
2015-03-11,22.0,117.0,48.1
2015-03-12,17.0,64.0,37.7
2015-03-13,24.0,69.0,45.3
2015-03-14,13.0,75.0,37.9
2015-03-15,17.0,61.0,40.7
2015-03-16,23.0,190.0,95.7
2015-03-17,56.0,198.0,130.9
2015-03-18,27.0,157.0,67.4
2015-03-19,32.0,99.0,55.3
2015-03-20,64.0,169.0,108.6
2015-03-21,127.0,278.0,182.2
2015-03-22,40.0,221.0,146.2
2015-03-23,31.0,99.0,60.9
2015-03-24,26.0,76.0,45.7
2015-03-25,14.0,76.0,43.0
2015-03-26,7.0,81.0,46.1
2015-03-27,22.0,120.0,58.4
2015-03-28,7.0,76.0,45.6
2015-03-29,15.0,125.0,71.5
2015-03-30,90.0,295.0,161.8
2015-03-31,27.0,184.0,99.3
2015-04-01,0.0,47.0,20.4
2015-04-02,6.0,52.0,24.0
2015-04-03,14.0,60.0,41.0
2015-04-04,0.0,37.0,12.3
2015-04-05,0.0,32.0,14.1
2015-04-06,9.0,138.0,60.9
2015-04-07,12.0,61.0,40.5
2015-04-08,4.0,60.0,29.6
2015-04-09,19.0,93.0,48.8
2015-04-10,34.0,90.0,55.7
2015-04-11,46.0,109.0,68.7
2015-04-12,14.0,74.0,45.5
2015-04-13,5.0,48.0,25.5
2015-04-14,0.0,37.0,17.4
2015-04-15,0.0,102.0,45.9
2015-04-16,17.0,144.0,79.8
2015-04-17,47.0,99.0,76.3
2015-04-18,35.0,84.0,59.7
2015-04-19,4.0,68.0,28.2
2015-04-20,0.0,39.0,11.5
2015-04-21,17.0,76.0,47.1
2015-04-22,54.0,101.0,74.4
2015-04-23,25.0,102.0,65.4
2015-04-24,29.0,115.0,73.0
2015-04-25,46.0,111.0,69.1
2015-04-26,17.0,105.0,57.2
2015-04-27,24.0,107.0,64.0
2015-04-28,28.0,74.0,45.3
2015-04-29,14.0,74.0,40.7
2015-04-30,11.0,56.0,28.0
2015-05-01,8.0,64.0,39.4
2015-05-02,18.0,89.0,37.5
2015-05-03,0.0,74.0,23.9
2015-05-04,15.0,108.0,56.7
2015-05-05,20.0,353.0,52.7
2015-05-06,27.0,70.0,48.0
2015-05-07,19.0,89.0,43.2
2015-05-08,26.0,84.0,53.3
2015-05-09,14.0,68.0,41.0
2015-05-10,20.0,62.0,38.7
2015-05-11,7.0,69.0,40.5
2015-05-12,0.0,87.0,37.3
2015-05-13,27.0,116.0,68.5
2015-05-14,30.0,85.0,57.0
2015-05-15,58.0,146.0,95.8
2015-05-16,26.0,102.0,55.9
2015-05-17,23.0,94.0,51.9
2015-05-18,25.0,59.0,41.9
2015-05-19,13.0,106.0,46.1
2015-05-20,17.0,79.0,42.2
2015-05-21,20.0,74.0,43.0
2015-05-22,39.0,69.0,53.3
2015-05-23,16.0,77.0,44.0
2015-05-24,12.0,47.0,30.0
2015-05-25,27.0,79.0,44.2
2015-05-26,22.0,75.0,43.8
2015-05-27,12.0,58.0,38.2
2015-05-28,12.0,108.0,40.3
2015-05-29,24.0,89.0,47.6
2015-05-30,11.0,56.0,37.6
2015-05-31,12.0,69.0,43.7
2015-06-01,21.0,95.0,41.3
2015-06-02,15.0,74.0,39.4
2015-06-03,18.0,85.0,42.1
2015-06-04,20.0,120.0,41.4
2015-06-05,0.0,142.0,39.0
2015-06-06,12.0,59.0,29.9
2015-06-07,5.0,56.0,28.0
2015-06-08,9.0,82.0,37.9
2015-06-09,20.0,72.0,42.6
2015-06-10,21.0,101.0,45.3
2015-06-11,6.0,76.0,35.3
2015-06-12,11.0,89.0,42.1
2015-06-13,38.0,113.0,67.6
2015-06-14,3.0,56.0,31.8
2015-06-15,8.0,65.0,34.8
2015-06-16,5.0,84.0,42.5
2015-06-17,11.0,84.0,36.2
2015-06-18,0.0,51.0,22.8
2015-06-19,1.0,48.0,22.7
2015-06-20,2.0,93.0,44.9
2015-06-21,0.0,59.0,17.4
2015-06-22,9.0,54.0,28.6
2015-06-23,6.0,60.0,32.4
2015-06-24,7.0,73.0,36.3
2015-06-25,7.0,64.0,35.5
2015-06-26,0.0,25.0,8.4
2015-06-27,0.0,23.0,10.5
2015-06-28,0.0,40.0,20.1
2015-06-29,4.0,56.0,24.5
2015-06-30,9.0,48.0,29.2
2015-07-01,20.0,58.0,34.3
2015-07-02,25.0,97.0,48.8
2015-07-03,9.0,84.0,36.2
2015-07-04,8.0,60.0,28.7
2015-07-05,7.0,53.0,28.7
2015-07-06,13.0,55.0,28.4
2015-07-07,0.0,49.0,30.2
2015-07-08,0.0,22.0,6.2
2015-07-09,0.0,25.0,9.7
2015-07-10,3.0,52.0,21.0
2015-07-11,0.0,63.0,25.0
2015-07-12,0.0,111.0,10.2
2015-07-13,0.0,104.0,26.6
2015-07-14,24.0,90.0,58.0
2015-07-15,0.0,99.0,42.5
2015-07-16,0.0,43.0,9.2
2015-07-17,0.0,21.0,9.0
2015-07-18,0.0,68.0,27.7
2015-07-19,1.0,125.0,21.1
2015-07-20,0.0,32.0,18.3
2015-07-21,0.0,51.0,21.1
2015-07-22,0.0,67.0,32.0
2015-07-23,0.0,80.0,25.6
2015-07-24,0.0,33.0,13.1
2015-07-25,1.0,31.0,16.2
2015-07-26,0.0,32.0,15.3
2015-07-27,5.0,161.0,31.3
2015-07-28,6.0,42.0,28.9
2015-07-29,0.0,80.0,35.6
2015-07-30,41.0,94.0,64.4
2015-07-31,14.0,91.0,53.7
2015-08-01,21.0,70.0,44.6
2015-08-02,0.0,52.0,29.7
2015-08-03,6.0,44.0,24.7
2015-08-04,8.0,49.0,24.2
2015-08-05,7.0,63.0,30.1
2015-08-06,9.0,62.0,31.4
2015-08-07,21.0,50.0,36.8
2015-08-08,11.0,55.0,34.9
2015-08-09,0.0,53.0,15.1
2015-08-10,4.0,60.0,26.3
2015-08-11,24.0,80.0,54.2
2015-08-12,26.0,75.0,45.6
2015-08-13,22.0,68.0,38.4
2015-08-14,0.0,66.0,30.1
2015-08-15,26.0,105.0,60.4
2015-08-16,44.0,107.0,74.5
2015-08-17,8.0,38.0,21.4
2015-08-18,0.0,65.0,18.8
2015-08-19,7.0,61.0,31.9
2015-08-20,12.0,59.0,33.8
2015-08-21,8.0,50.0,28.0
2015-08-22,19.0,63.0,37.0
2015-08-23,21.0,52.0,34.4
2015-08-24,0.0,50.0,23.4
2015-08-25,0.0,16.0,4.1
2015-08-26,0.0,28.0,11.1
2015-08-27,6.0,43.0,21.1
2015-08-28,0.0,69.0,25.1
2015-08-29,9.0,59.0,28.8
2015-08-30,9.0,51.0,29.0
2015-08-31,9.0,41.0,28.6
2015-09-01,3.0,34.0,19.8
2015-09-02,0.0,86.0,20.2
2015-09-03,0.0,40.0,18.4
2015-09-04,13.0,55.0,42.6
2015-09-05,0.0,57.0,28.0
2015-09-06,0.0,25.0,10.2
2015-09-07,0.0,32.0,10.2
2015-09-08,0.0,23.0,10.4
2015-09-09,0.0,28.0,14.0
2015-09-10,12.0,53.0,29.6
2015-09-11,0.0,63.0,36.8
2015-09-12,6.0,33.0,20.2
2015-09-13,6.0,33.0,19.4
2015-09-14,14.0,53.0,30.6
2015-09-15,7.0,46.0,22.4
2015-09-16,0.0,26.0,13.5
2015-09-17,0.0,20.0,9.5
2015-09-18,0.0,44.0,17.3
2015-09-19,6.0,54.0,30.3
2015-09-20,30.0,59.0,42.7
2015-09-21,24.0,62.0,42.1
2015-09-22,15.0,55.0,37.0
2015-09-23,17.0,52.0,35.6
2015-09-24,13.0,51.0,33.9
2015-09-25,12.0,65.0,32.7
2015-09-26,23.0,86.0,44.1
2015-09-27,11.0,52.0,31.3
2015-09-28,14.0,50.0,29.9
2015-09-29,5.0,45.0,19.6
2015-09-30,3.0,27.0,16.1
2015-10-01,0.0,27.0,12.7
2015-10-02,4.0,66.0,31.1
2015-10-03,10.0,106.0,41.3
2015-10-04,11.0,40.0,25.6
2015-10-05,12.0,56.0,27.0
2015-10-06,10.0,53.0,28.5
2015-10-07,15.0,71.0,42.1
2015-10-08,16.0,79.0,48.1
2015-10-09,12.0,65.0,31.9
2015-10-10,4.0,50.0,18.3
2015-10-11,0.0,28.0,12.9
2015-10-12,3.0,39.0,18.4
2015-10-13,6.0,67.0,34.1
2015-10-14,28.0,79.0,46.3
2015-10-15,28.0,97.0,56.0
2015-10-16,32.0,98.0,60.3
2015-10-17,33.0,89.0,55.6
2015-10-18,34.0,116.0,70.1
2015-10-19,52.0,146.0,93.8
2015-10-20,58.0,138.0,89.5
2015-10-21,64.0,169.0,109.6
2015-10-22,21.0,142.0,69.7
2015-10-23,14.0,127.0,47.7
2015-10-24,4.0,69.0,32.5
2015-10-25,5.0,43.0,26.4
2015-10-26,11.0,45.0,28.9
2015-10-27,0.0,123.0,33.7
2015-10-28,8.0,55.0,29.4
2015-10-29,0.0,42.0,21.1
2015-10-30,5.0,67.0,27.2
2015-10-31,11.0,53.0,30.0
2015-11-01,16.0,50.0,36.9
2015-11-02,33.0,64.0,45.9
2015-11-03,43.0,92.0,63.9
2015-11-04,56.0,108.0,80.6
2015-11-05,23.0,119.0,69.3
2015-11-06,7.0,80.0,44.1
2015-11-07,0.0,19.0,6.7
2015-11-08,0.0,12.0,2.8
2015-11-09,0.0,39.0,12.4
2015-11-10,5.0,66.0,44.3
2015-11-11,14.0,65.0,36.9
2015-11-12,0.0,87.0,17.1
2015-11-13,0.0,26.0,8.8
2015-11-14,0.0,23.0,9.3
2015-11-15,2.0,35.0,16.5
2015-11-16,2.0,37.0,22.8
2015-11-17,0.0,37.0,18.4
2015-11-18,0.0,32.0,6.4
2015-11-19,0.0,30.0,13.8
2015-11-20,12.0,56.0,32.4
2015-11-21,25.0,64.0,43.1
2015-11-22,0.0,46.0,24.0
2015-11-23,0.0,30.0,8.9
2015-11-24,0.0,65.0,23.5
2015-11-25,0.0,25.0,10.5
2015-11-26,10.0,71.0,35.8
2015-11-27,6.0,59.0,35.8
2015-11-28,11.0,71.0,45.3
2015-11-29,21.0,60.0,36.1
2015-11-30,17.0,67.0,39.2
2015-12-01,29.0,81.0,48.3
2015-12-02,10.0,81.0,46.3
2015-12-03,0.0,60.0,21.9
2015-12-04,25.0,51.0,39.5
2015-12-05,14.0,47.0,31.7
2015-12-06,11.0,49.0,30.7
2015-12-07,27.0,83.0,44.7
2015-12-08,34.0,85.0,58.9
2015-12-09,31.0,86.0,58.9
2015-12-10,13.0,80.0,34.9
2015-12-11,8.0,56.0,29.5
2015-12-12,13.0,41.0,26.6
2015-12-13,19.0,53.0,34.5
2015-12-14,23.0,57.0,36.9
2015-12-15,23.0,81.0,51.4
2015-12-16,10.0,57.0,30.1
2015-12-17,5.0,36.0,19.4
2015-12-18,10.0,61.0,36.1
2015-12-19,29.0,78.0,59.1
2015-12-20,19.0,80.0,50.3
2015-12-21,16.0,74.0,43.8
2015-12-22,28.0,73.0,53.2
2015-12-23,18.0,88.0,47.2
2015-12-24,45.0,132.0,98.5
2015-12-25,6.0,60.0,29.0
2015-12-26,8.0,133.0,64.4
2015-12-27,4.0,48.0,30.5
2015-12-28,6.0,49.0,25.8
2015-12-29,36.0,82.0,55.3
2015-12-30,28.0,79.0,52.3
2015-12-31,30.0,87.0,55.1
2016-01-01,13.0,97.0,56.1
2016-01-02,21.0,60.0,42.1
2016-01-03,47.0,156.0,85.5
2016-01-04,0.0,169.0,70.8
2016-01-05,5.0,49.0,31.2
2016-01-06,21.0,76.0,48.9
2016-01-07,13.0,74.0,40.3
2016-01-08,11.0,61.0,32.9
2016-01-09,23.0,73.0,38.9
2016-01-10,10.0,51.0,28.5
2016-01-11,21.0,66.0,41.3
2016-01-12,23.0,76.0,48.8
2016-01-13,20.0,62.0,34.8
2016-01-14,16.0,68.0,41.5
2016-01-15,17.0,69.0,41.8
2016-01-16,34.0,84.0,56.8
2016-01-17,41.0,78.0,61.8
2016-01-18,15.0,132.0,63.0
2016-01-19,19.0,180.0,45.0
2016-01-20,16.0,57.0,34.7
2016-01-21,23.0,71.0,47.2
2016-01-22,23.0,71.0,49.5
2016-01-23,0.0,66.0,32.1
2016-01-24,7.0,56.0,37.0
2016-01-25,27.0,69.0,48.3
2016-01-26,52.0,97.0,72.3
2016-01-27,34.0,80.0,55.1
2016-01-28,22.0,71.0,43.9
2016-01-29,6.0,55.0,35.8
2016-01-30,11.0,78.0,40.5
2016-01-31,16.0,64.0,38.0
2016-02-01,20.0,53.0,38.6
2016-02-02,24.0,62.0,42.2
2016-02-03,35.0,79.0,51.7
2016-02-04,31.0,81.0,50.3
2016-02-05,22.0,74.0,40.8
2016-02-06,27.0,73.0,47.2
2016-02-07,12.0,76.0,42.4
2016-02-08,19.0,171.0,64.9
2016-02-09,24.0,140.0,46.1
2016-02-10,9.0,48.0,31.1
2016-02-11,19.0,62.0,36.1
2016-02-12,0.0,60.0,25.1
2016-02-13,0.0,27.0,11.1
2016-02-14,0.0,57.0,25.7
2016-02-15,9.0,67.0,33.2
2016-02-16,11.0,79.0,28.2
2016-02-17,16.0,62.0,38.5
2016-02-18,22.0,77.0,42.9
2016-02-19,28.0,101.0,71.4
2016-02-20,4.0,72.0,40.9
2016-02-21,4.0,44.0,25.2
2016-02-22,18.0,102.0,44.1
2016-02-23,7.0,115.0,49.7
2016-02-24,17.0,61.0,34.6
2016-02-25,16.0,125.0,54.3
2016-02-26,17.0,117.0,48.8
2016-02-27,25.0,94.0,59.3
2016-02-28,6.0,65.0,37.1
2016-02-29,27.0,87.0,48.6
2016-03-01,11.0,53.0,30.7
2016-03-02,17.0,78.0,35.9
2016-03-03,21.0,104.0,50.7
2016-03-04,18.0,95.0,55.8
2016-03-05,13.0,42.0,23.6
2016-03-06,3.0,172.0,88.5
2016-03-07,79.0,131.0,102.5
2016-03-08,8.0,163.0,72.4
2016-03-09,24.0,80.0,43.2
2016-03-10,18.0,72.0,35.0
2016-03-11,12.0,51.0,34.1
2016-03-12,25.0,69.0,43.0
2016-03-13,27.0,82.0,52.6
2016-03-14,14.0,96.0,58.4
2016-03-15,0.0,71.0,43.9
2016-03-16,6.0,98.0,54.5
2016-03-17,28.0,125.0,65.5
2016-03-18,26.0,87.0,53.6
2016-03-19,36.0,113.0,68.0
2016-03-20,49.0,103.0,75.0
2016-03-21,45.0,104.0,79.4
2016-03-22,44.0,84.0,64.6
2016-03-23,34.0,98.0,70.0
2016-03-24,9.0,68.0,38.7
2016-03-25,36.0,98.0,64.1
2016-03-26,42.0,85.0,61.3
2016-03-27,39.0,80.0,61.9
2016-03-28,39.0,100.0,64.1
2016-03-29,63.0,203.0,98.9
2016-03-30,19.0,126.0,84.6
2016-03-31,16.0,96.0,47.9
2016-04-01,36.0,131.0,67.9
2016-04-02,51.0,118.0,77.3
2016-04-03,2.0,97.0,37.0
2016-04-04,5.0,51.0,28.4
2016-04-05,33.0,110.0,60.7
2016-04-06,39.0,145.0,66.5
2016-04-07,3.0,90.0,34.8
2016-04-08,21.0,199.0,69.2
2016-04-09,64.0,213.0,102.8
2016-04-10,68.0,184.0,112.0
2016-04-11,14.0,68.0,43.5
2016-04-12,28.0,108.0,51.3
2016-04-13,25.0,72.0,47.1
2016-04-14,29.0,112.0,51.0
2016-04-15,10.0,105.0,50.9
2016-04-16,0.0,79.0,42.2
2016-04-17,0.0,159.0,45.6
2016-04-18,24.0,154.0,59.4
2016-04-19,14.0,99.0,42.3
2016-04-20,30.0,106.0,57.3
2016-04-21,0.0,49.0,21.9
2016-04-22,16.0,139.0,69.1
2016-04-23,95.0,358.0,181.0
2016-04-24,41.0,332.0,132.5
2016-04-25,32.0,115.0,68.8
2016-04-26,44.0,99.0,69.9
2016-04-27,19.0,63.0,43.6
2016-04-28,26.0,95.0,55.1
2016-04-29,27.0,115.0,58.4
2016-04-30,41.0,266.0,71.6
2016-05-01,12.0,63.0,41.2
2016-05-02,20.0,97.0,43.0
2016-05-03,3.0,58.0,20.1
2016-05-04,26.0,134.0,57.1
2016-05-05,26.0,86.0,51.4
2016-05-06,3.0,133.0,42.8
2016-05-07,28.0,198.0,66.5
2016-05-08,20.0,78.0,45.9
2016-05-09,27.0,80.0,51.8
2016-05-10,0.0,75.0,24.3
2016-05-11,0.0,58.0,26.0
2016-05-12,10.0,63.0,35.8
2016-05-13,0.0,76.0,36.8
2016-05-14,14.0,62.0,31.5
2016-05-15,0.0,60.0,27.3
2016-05-16,0.0,69.0,35.3
2016-05-17,31.0,98.0,57.7
2016-05-18,12.0,66.0,40.8
